DATAFLOW,LAST UPDATE,freq,nrg_bal,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2001,97.59,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2002,95.47,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2003,97.62,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2004,99.13,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2005,100.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2006,101.06,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2007,101.42,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2008,100.16,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2009,95.45,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2010,100.13,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2011,95.48,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2012,92.21,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2013,91.12,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2014,88.10,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2015,91.29,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2016,93.53,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2017,94.03,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2018,93.97,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2019,92.31,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2020,84.43,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,DK,2021,89.01,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,1990,186.47,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,1991,183.18,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,1992,120.08,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,1993,102.63,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,1994,101.18,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,1995,92.12,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,1996,101.24,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,1997,99.96,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,1998,92.13,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,1999,85.14,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2000,84.91,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2001,93.14,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2002,91.59,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2003,95.52,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2004,98.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2005,100.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2006,100.72,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2007,107.75,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2008,106.87,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2009,96.52,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2010,101.79,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2011,98.82,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2012,100.91,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2013,100.95,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2014,98.64,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2015,97.88,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2016,99.29,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2017,100.22,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2018,103.35,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2019,101.18,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2020,96.13,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EE,2021,99.05,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,1990,69.92,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,1991,71.41,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,1992,71.84,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,1993,72.04,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,1994,73.52,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,1995,75.31,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,1996,80.59,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,1997,83.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,1998,87.28,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,1999,86.99,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2000,89.19,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2001,92.07,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2002,93.77,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2003,98.73,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2004,97.67,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2005,100.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2006,102.88,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2007,105.12,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2008,101.97,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2009,97.92,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2010,90.64,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2011,90.02,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2012,81.16,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2013,72.98,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2014,74.12,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2015,78.80,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2016,79.72,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2017,78.10,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2018,75.72,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2019,77.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2020,68.74,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EL,2021,72.36,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,1990,58.39,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,1991,60.92,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,1992,61.87,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,1993,61.19,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,1994,64.07,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,1995,65.41,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,1996,67.01,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,1997,69.98,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,1998,73.72,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,1999,76.39,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2000,81.57,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2001,85.66,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2002,87.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2003,92.48,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2004,96.89,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2005,100.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2006,97.66,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2007,100.36,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2008,96.83,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2009,89.83,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2010,91.30,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2011,88.73,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2012,85.14,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2013,82.63,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2014,81.08,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2015,82.03,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2016,83.78,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2017,86.38,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2018,88.38,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2019,88.14,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2020,75.17,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,ES,2021,81.87,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,1990,91.46,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,1991,91.48,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,1992,88.99,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,1993,89.09,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,1994,88.52,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,1995,90.32,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,1996,94.16,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,1997,93.34,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,1998,93.87,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,1999,93.63,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2000,94.10,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2001,96.31,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2002,95.68,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2003,98.55,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2004,99.52,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2005,100.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2006,100.44,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2007,98.78,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2008,99.56,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2009,94.20,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2010,98.39,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2011,94.56,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2012,94.36,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2013,94.15,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2014,90.16,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2015,91.99,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2016,93.82,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2017,94.98,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2018,95.23,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2019,94.69,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2020,87.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,EU27_2020,2021,92.96,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,1990,85.93,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,1991,84.04,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,1992,83.78,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,1993,84.03,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,1994,88.75,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,1995,87.20,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,1996,89.74,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,1997,92.57,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,1998,96.01,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,1999,96.58,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2000,96.60,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2001,98.59,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2002,101.03,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2003,102.60,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2004,103.67,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2005,100.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2006,105.12,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2007,105.21,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2008,101.65,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2009,94.46,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2010,103.96,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2011,99.11,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2012,99.75,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2013,97.87,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2014,97.26,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2015,96.01,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2016,99.90,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2017,100.40,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2018,102.22,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2019,100.90,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2020,92.62,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FI,2021,98.57,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,1990,85.09,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,1991,90.49,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,1992,90.93,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,1993,90.03,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,1994,88.58,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,1995,89.70,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,1996,93.84,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,1997,92.43,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,1998,94.93,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,1999,95.67,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2000,96.68,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2001,99.85,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2002,98.01,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2003,99.22,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2004,100.45,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2005,100.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2006,98.51,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2007,96.06,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2008,97.31,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2009,93.38,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2010,96.15,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2011,92.96,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2012,95.71,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2013,97.39,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2014,90.56,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2015,92.45,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2016,93.64,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2017,93.04,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2018,91.50,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2019,90.60,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2020,81.02,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,FR,2021,89.42,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,1990,89.66,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,1991,77.19,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,1992,67.43,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,1993,69.69,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,1994,70.65,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,1995,73.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,1996,76.42,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,1997,81.74,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,1998,83.03,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,1999,85.31,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2000,82.93,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2001,87.05,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2002,88.19,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2003,94.21,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2004,96.68,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2005,100.00,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2006,100.27,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2007,100.66,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2008,102.28,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2009,99.13,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2010,99.64,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2011,96.21,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2012,91.93,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2013,90.80,
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC2020-2030,I05,HR,2014,86.18,
